 4/03/24 18:25:40,69.06,41.76,29.093,57
 4/03/24 18:25:42,69.06,43.08,29.093,57
 4/03/24 18:25:44,69.06,41.92,29.093,57
 4/03/24 18:25:46,69.06,41.66,29.093,56
 4/03/24 18:25:48,69.06,41.89,29.093,56
 4/03/24 18:25:50,69.08,41.75,29.093,57
 4/03/24 18:25:52,69.08,43.07,29.093,57
 4/03/24 18:25:54,69.08,42.93,29.093,56
 4/03/24 18:25:56,69.08,42.19,29.093,57
 4/03/24 18:25:58,69.08,42.47,29.094,56
 4/03/24 18:26:00,69.08,42.41,29.094,57
 4/03/24 18:26:02,69.08,43.33,29.094,57
 4/03/24 18:26:04,69.08,43.30,29.094,57
 4/03/24 18:26:06,69.08,41.50,29.094,56
 4/03/24 18:26:08,69.08,42.10,29.094,57
 4/03/24 18:26:10,69.08,41.99,29.094,57
 4/03/24 18:26:12,69.10,42.23,29.094,56
 4/03/24 18:26:15,69.10,42.75,29.094,56
 4/03/24 18:26:17,69.10,42.27,29.094,57
 4/03/24 18:26:19,69.10,42.15,29.094,56
 4/03/24 18:26:21,69.10,42.59,29.094,56
 4/03/24 18:26:23,69.10,41.76,29.094,56
 4/03/24 18:26:25,69.10,42.40,29.094,56
 4/03/24 18:26:27,69.10,42.42,29.094,57
 4/03/24 18:26:29,69.10,42.53,29.094,56
 4/03/24 18:26:31,69.10,41.86,29.094,56
 4/03/24 18:26:33,69.10,42.40,29.094,57
 4/03/24 18:26:35,69.10,42.35,29.095,57
 4/03/24 18:26:37,69.10,41.84,29.095,56
 4/03/24 18:26:39,69.10,42.88,29.095,56
 4/03/24 18:26:41,69.10,42.39,29.095,56
 4/03/24 18:26:43,69.10,41.26,29.095,56
 4/03/24 18:26:45,69.10,42.31,29.095,56
 4/03/24 18:26:47,69.10,42.59,29.095,56
 4/03/24 18:26:49,69.10,42.32,29.095,56
 4/03/24 18:26:52,69.10,42.66,29.095,57
 4/03/24 18:26:54,69.10,42.23,29.095,56
 4/03/24 18:26:56,69.10,41.96,29.095,56
 4/03/24 18:26:58,69.10,41.88,29.095,57
 4/03/24 18:27:00,69.10,41.61,29.095,57
 4/03/24 18:27:02,69.10,41.88,29.095,56
 4/03/24 18:27:04,69.12,41.64,29.095,57
 4/03/24 18:27:06,69.12,42.51,29.095,56
 4/03/24 18:27:08,69.12,41.49,29.095,56
 4/03/24 18:27:10,69.12,42.62,29.095,57
 4/03/24 18:27:12,69.12,42.50,29.095,55
 4/03/24 18:27:14,69.12,42.43,29.095,56
 4/03/24 18:27:16,69.12,41.88,29.095,56
 4/03/24 18:27:18,69.12,42.12,29.095,56
 4/03/24 18:27:20,69.12,41.79,29.095,56
 4/03/24 18:27:22,69.12,42.00,29.095,56
 4/03/24 18:27:24,69.13,42.50,29.095,56
 4/03/24 18:27:26,69.13,42.05,29.095,56
